lon,lat,ndvi,lst_celsius,rainfall_mm,soil_moisture,rock_type,dist_to_occurrence_deg,label,rock_type_enc,prospectivity_score
80.05112075610086,21.413590585199096,0.667076826095581,29.076486486486544,1384.3017455789668,0.32147353887557983,Archean crystalline metamorphic rocks,0.33184789526785247,0,0,0.005
79.7861177472856,21.840290345155868,0.7224341034889221,27.618205128205148,1482.8316200572458,0.33827874064445496,Mesoproterozoic sedimentary and volcanic rocks,0.1719088167953337,0,1,0.13224137931034483
80.18586804871879,21.18002861132802,0.3624103367328644,31.4734285714286,1240.4467352575157,0.21130429208278656,Archean crystalline metamorphic rocks,0.5690851081206851,0,0,0.0
79.68281148961186,21.83130719231467,0.7357743978500366,27.738,1547.8085502617298,0.1907709687948227,Archean crystalline metamorphic rocks,0.15368860485350141,0,0,0.0025
79.63789572540588,21.858256650838257,0.7664074897766113,27.487058823529424,1580.1801837509806,0.1878073364496231,Archean crystalline metamorphic rocks,0.19410129604719595,0,0,0.005
79.70526937171485,21.25189383405758,0.29525482654571533,30.750000000000057,1121.3817129776521,0.337288498878479,Archean crystalline metamorphic rocks,0.2886563918009389,0,0,0.0
80.40146371690747,21.975037637773795,0.5500982403755188,29.182571428571464,1526.0619656853378,0.19491373002529144,Mesoproterozoic sedimentary and volcanic rocks,0.05567053601801085,0,1,0.4472857142857143
79.7861177472856,21.60672837128479,0.4024520218372345,30.920857142857187,1309.674628171866,0.34679946303367615,Mesoproterozoic sedimentary and volcanic rocks,0.0808714538364735,0,1,0.0773888888888889
80.24425854218656,21.265368563319374,0.32147669792175293,29.231111111111147,1313.1568556209095,0.3402428925037384,Archean crystalline metamorphic rocks,0.570186374188093,0,0,0.01
80.13196913167162,21.058756047971883,0.40058523416519165,30.97555555555556,1242.576578406617,0.3521232008934021,Archean crystalline metamorphic rocks,0.6169344827139565,0,0,0.0
80.45985421037524,21.337233786048934,0.3114432692527771,29.393783783783817,1306.2142276610248,0.3614220917224884,Archean crystalline metamorphic rocks,0.5598760724255976,0,0,0.0
79.53458946773213,21.85376507441766,0.7053235173225403,27.943333333333328,1469.504706750707,0.20967555046081543,Archean crystalline metamorphic rocks,0.2521263054435173,0,0,0.0
80.11400282598923,21.17553703490742,0.3313310444355011,31.255714285714305,1236.8991545329336,0.36964133381843567,Archean crystalline metamorphic rocks,0.518337549288153,0,0,0.0
79.68730306603246,21.952579755670808,0.33541759848594666,29.31555555555559,1478.5404816180817,0.3648316562175751,Archean crystalline metamorphic rocks,0.2724737144528641,0,0,0.0
80.44637948111345,21.49893053719045,0.4701298773288727,29.083513513513537,1401.6590787393507,0.3588860034942627,Archean crystalline metamorphic rocks,0.409171440629886,0,0,0.0
79.94332292200652,21.256385410478178,0.7527579665184021,27.77176470588239,1222.1182228161488,0.18710438907146454,Archean crystalline metamorphic rocks,0.345325358031285,0,0,0.0
79.82205035865039,21.427065314460886,0.3065963089466095,29.3013513513514,1250.6259650537422,0.34890779852867126,Archean crystalline metamorphic rocks,0.13594860980466966,0,0,0.0
80.28468272997193,21.55282945423762,0.3624161183834076,30.351111111111152,1427.5155260806948,0.34770867228507996,Archean crystalline metamorphic rocks,0.3024424025156735,0,0,0.0025
80.22180066008357,21.494438960769852,0.3310999572277069,29.78777777777782,1406.8859956299384,0.3488004505634308,Archean crystalline metamorphic rocks,0.3578439374710618,0,0,0.0025
79.94781449842712,21.88969768578244,0.7251655459403992,27.475789473684245,1519.5116955973208,0.3213130533695221,Mesoproterozoic sedimentary and volcanic rocks,0.29396769571038683,0,1,0.12224137931034482
80.43739632827226,21.418082161619694,0.3496647775173187,30.102432432432465,1357.1049813590944,0.35634514689445496,Archean crystalline metamorphic rocks,0.47684906822229284,0,0,0.0
79.87594927569755,21.638169406228975,0.5894039869308472,29.648857142857196,1387.6705804703806,0.33005791902542114,Mesoproterozoic sedimentary and volcanic rocks,0.16282349992642264,0,1,0.21948349537663311
79.68730306603246,21.692068323276146,0.6402877569198608,29.9594444444445,1339.0430793564947,0.3433015048503876,Mesoproterozoic sedimentary and volcanic rocks,0.03338835664391684,1,1,0.9983914655578114
79.6109462668823,21.206978069851605,0.4234287440776825,30.898888888888962,1212.5981507815914,0.3326903283596039,Archean crystalline metamorphic rocks,0.34326107428613317,0,0,0.0
79.91637346348294,21.867239803679453,0.773449182510376,27.551052631578955,1519.5116955973208,0.3213130533695221,Mesoproterozoic sedimentary and volcanic rocks,0.27061097997201927,0,1,0.12474137931034482
79.68281148961186,21.53486314855523,0.5718363523483276,29.458571428571418,1350.9495023600757,0.348714679479599,Mesoproterozoic sedimentary and volcanic rocks,0.01120519184081225,1,1,0.9989749017876823
80.3655311055427,21.813340886632282,0.751871645450592,26.36944444444447,1632.8831992223859,0.2900746464729309,Archean crystalline metamorphic rocks,0.13194084863673783,0,0,0.0
79.57950523193811,21.98402079061499,0.2787456512451172,30.575714285714298,1443.672988948354,0.36809125542640686,Archean crystalline metamorphic rocks,0.33275906204312783,0,0,0.0
80.04662917968027,21.202486493431007,0.660395085811615,29.712941176470622,1272.7278592941482,0.2155293971300125,Archean crystalline metamorphic rocks,0.4521896157599913,0,0,0.0025
79.89391558137994,21.94359660282961,0.7366201877593994,27.319714285714326,1552.9228814621456,0.3213130533695221,Mesoproterozoic sedimentary and volcanic rocks,0.31464051655914915,0,1,0.0325
80.25324169502775,21.678593594014355,0.461407870054245,30.038333333333355,1424.0866925753653,0.3530366122722626,Archean crystalline metamorphic rocks,0.17381654155086323,0,0,0.0
80.25324169502775,21.224944375533994,0.4129655063152313,29.17756756756762,1256.4274870203808,0.3402428925037384,Archean crystalline metamorphic rocks,0.5982199185415455,0,0,0.0125
79.55704734983513,21.449523196563874,0.6040118932723999,29.503157894736887,1301.2249445393682,0.36269015073776245,Mesoproterozoic sedimentary and volcanic rocks,0.15210103634231129,0,1,0.075
79.86247454643576,21.2159612226928,0.7933459281921387,29.174444444444475,1195.35571012786,0.32415854930877686,Paleoproterozoic sedimentary rocks,0.3433294584601114,0,2,0.0025
79.52560631489094,21.045281318710092,0.4406958222389221,32.79342857142859,1227.4021698702127,0.2158748358488083,Paleoproterozoic sedimentary rocks,0.38885335869389515,0,2,0.0
80.29815745923374,21.031806589448298,0.7556247711181641,30.33162162162165,1330.5934078851715,0.21337027847766876,Archean crystalline metamorphic rocks,0.7509387302810805,0,0,0.0
79.9702723805301,21.87173138010005,0.7374265193939209,28.8351428571429,1560.437444792129,0.3213130533695221,Mesoproterozoic sedimentary and volcanic rocks,0.2697969260715173,0,1,0.29
79.74120198307963,21.87622295652065,0.6079280376434326,28.44705882352946,1506.4647227097303,0.3327629566192627,Archean crystalline metamorphic rocks,0.195502131295544,0,0,0.0
80.49129524531944,21.494438960769852,0.40638765692710876,30.240270270270287,1413.8285675654188,0.3620050847530365,Archean crystalline metamorphic rocks,0.43729653181880007,0,0,0.0
80.26671642428956,21.912155567885428,0.7384271025657654,27.048918918918957,1709.9611137770116,0.1894979029893875,Mesoproterozoic sedimentary and volcanic rocks,0.066227542064108,0,1,0.04
80.22180066008357,21.593253642022997,0.31709927320480347,31.3423529411765,1469.9332746779546,0.34016817808151245,Archean crystalline metamorphic rocks,0.2591932022490205,0,0,0.0
79.67831991319126,21.62918625338778,0.6304774284362793,30.060000000000002,1302.9652273724787,0.34759292006492615,Mesoproterozoic sedimentary and volcanic rocks,0.06671978285265898,0,1,0.6165010217956648
79.57052207909692,21.579778912761206,0.523280918598175,29.431621621621673,1300.7500459738076,0.3591332733631134,Mesoproterozoic sedimentary and volcanic rocks,0.1116536077950146,0,1,0.0025
80.01518814473609,21.57079575992001,0.34506461024284363,30.196842105263215,1318.3544651401899,0.33621037006378174,Archean crystalline metamorphic rocks,0.2736790491971495,0,0,0.0025
79.58848838477931,21.912155567885428,0.3225444555282593,29.771714285714324,1366.266223490471,0.22417192161083221,Archean crystalline metamorphic rocks,0.2646727117736356,0,0,0.0025
80.45536263395465,21.2159612226928,0.4602774381637573,30.11947368421056,1303.8547248063508,0.3678550124168396,Archean crystalline metamorphic rocks,0.6715845881381471,0,0,0.0
80.33858164701911,21.93012187356782,0.7281261682510376,26.964594594594644,1593.1962412353605,0.205626979470253,Mesoproterozoic sedimentary and volcanic rocks,0.12578504018213213,0,1,0.0
79.57052207909692,21.620203100546586,0.6961013078689575,29.204358974359025,1304.3132999646477,0.3591332733631134,Archean crystalline metamorphic rocks,0.1303692439240446,0,0,0.0025
80.42392159901047,21.51240526645224,0.4393659234046936,29.510000000000048,1499.6317311830353,0.3588860034942627,Archean crystalline metamorphic rocks,0.38638919132497135,0,0,0.0
79.52111473847035,21.004857130924712,0.40110498666763306,32.728888888888946,1227.4021698702127,0.2158748358488083,Paleoproterozoic sedimentary rocks,0.4174071072902822,0,2,0.0
79.93433976916532,21.323759056787143,0.3224446773529053,29.692631578947385,1215.3664256434422,0.35359224677085876,Paleoproterozoic sedimentary rocks,0.28693364764947993,0,2,0.0025
80.20383435440118,21.431556890881485,0.37418171763420105,31.685428571428588,1374.8849654289625,0.3472551107406616,Archean crystalline metamorphic rocks,0.42179282376586896,0,0,0.0025
80.20383435440118,21.44054004372268,0.4236760139465332,31.25400000000002,1374.8849654289625,0.3472551107406616,Archean crystalline metamorphic rocks,0.41284223965312733,0,0,0.0025
80.06908706178325,21.305792751104754,0.745718240737915,28.221515151515177,1324.3424573834054,0.172118678689003,Archean crystalline metamorphic rocks,0.3999310057592366,0,0,0.0
80.14544386093341,21.12163811786025,0.34041333198547363,31.337428571428575,1244.9933998264605,0.36964133381843567,Archean crystalline metamorphic rocks,0.578740433815617,0,0,0.0
80.02866287399787,21.74147566390272,0.3419071435928345,30.781891891891917,1375.4953918354836,0.3370696008205414,Mesoproterozoic sedimentary and volcanic rocks,0.23783675566118287,0,1,0.03970740740740741
80.34756479986031,21.678593594014355,0.4292716085910797,30.73333333333335,1447.4966576262377,0.366982102394104,Archean crystalline metamorphic rocks,0.20428483762066563,0,0,0.0
79.64687887824708,21.826815615894073,0.686460018157959,28.62705882352941,1424.785930234521,0.1907709687948227,Archean crystalline metamorphic rocks,0.1618638265566752,0,0,0.005
79.65137045466767,21.39113270309611,0.4133048355579376,29.05333333333334,1180.114756713272,0.36521050333976746,Archean crystalline metamorphic rocks,0.1548483037208355,0,0,0.0
80.06459548536266,21.166553882066225,0.5063526630401611,31.448333333333323,1237.1997529973742,0.2239740937948227,Archean crystalline metamorphic rocks,0.49101405528775177,0,0,0.0
79.80857562938859,21.427065314460886,0.37692514061927795,29.571081081081104,1250.6259650537422,0.34890779852867126,Archean crystalline metamorphic rocks,0.12863189423649213,0,0,0.0
80.1679017430364,21.916647144306026,0.4548530876636505,29.321282051282083,1520.0793068269268,0.3405480682849884,Mesoproterozoic sedimentary and volcanic rocks,0.09644238800595824,0,1,0.12228571428571428
79.93883134558592,21.28782644542236,0.565463125705719,27.855405405405406,1222.1182228161488,0.35359224677085876,Paleoproterozoic sedimentary rocks,0.31741764160697133,0,2,0.0
79.64687887824708,21.83130719231467,0.7349636554718018,28.62705882352941,1424.785930234521,0.1907709687948227,Archean crystalline metamorphic rocks,0.16589524986904336,0,0,0.0
79.75018513592083,21.16206230564563,0.6856967210769653,29.55111111111114,1182.481117944598,0.21060001850128174,Paleoproterozoic sedimentary rocks,0.3760074836197855,0,2,0.005
79.68281148961186,21.323759056787143,0.4070015251636505,30.794571428571487,1168.174840099644,0.3354547917842865,Archean crystalline metamorphic rocks,0.22030290522535292,0,0,0.0
79.77264301802381,21.651644135490766,0.607723593711853,30.395945945945982,1382.9833197732805,0.34679946303367615,Mesoproterozoic sedimentary and volcanic rocks,0.06151077844614584,0,1,0.41943814750064745
80.22180066008357,21.148587576383836,0.7384105920791626,29.817567567567608,1253.2887424953515,0.21130429208278656,Archean crystalline metamorphic rocks,0.6167985715595227,0,0,0.0
80.26222484786895,21.979529214194393,0.7499061226844788,27.408888888888953,1621.027131780982,0.19422155618667603,Mesoproterozoic sedimentary and volcanic rocks,0.12971166110948223,0,1,0.025
80.12747755525102,21.13511284712204,0.37503498792648315,30.787714285714287,1244.9933998264605,0.36964133381843567,Archean crystalline metamorphic rocks,0.5565790494044136,0,0,0.0
79.98374710979189,21.687576746855548,0.39900028705596924,30.16771428571434,1405.9129361290204,0.3361535370349884,Mesoproterozoic sedimentary and volcanic rocks,0.26467847979173365,0,1,0.012384615384615385
80.32959849417792,21.31028432752535,0.36488303542137146,30.828918918918987,1300.260658483021,0.36880892515182495,Archean crystalline metamorphic rocks,0.5490391105023156,0,0,0.0
79.78162617086501,21.710034628958535,0.29920607805252075,30.74837837837839,1409.8130307945848,0.33860284090042114,Mesoproterozoic sedimentary and volcanic rocks,0.06850977033821233,0,1,0.01
80.33858164701911,21.25189383405758,0.5783027410507202,30.02600000000001,1273.9212499905261,0.3650016188621521,Archean crystalline metamorphic rocks,0.608112406755993,0,0,0.0025
